"Status","File","ProductNumber","ProductName","Reason","Warnings","ImagePath","OcrText"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.45 PM.jpeg","98X63X152X21-XS","Torque Bush","Matched existing product by Brand + Product Number; updated fields: visibleDescription, longDescription, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, searchableText.","","assets/img/products/98X63X152X21-XS-6055945C97B0.jpeg","TORQUE BUSH
98X63X152X21-xs"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.46 PM (1).jpeg","712W41722-6032-XS","Cabin Bellow","Matched existing product by Brand + Product Number; updated fields: visibleDescription, longDescription, specifications, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, source.syncedAt, searchableText.","","assets/img/products/712W41722-6032-XS-4279D02837F6.jpeg","ID:14
OD•.45
380mm(15""
712W41722-6032 xs
CABIN BELLOW
HOWO T5 T7"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.46 PM (2).jpeg","80X50X152X21-XS","Torque Bush","Matched existing product by Brand + Product Number; updated fields: visibleDescription, longDescription, application, vehicleModel, specifications, keywords, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, source.syncedAt, searchableText.","","assets/img/products/80X50X152X21-XS-1F52E832F29B.jpeg","50
80
152
80X50X152X21-xs
TORQUE BUSH
DF KINLAND & AJMAN"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.46 PM (3).jpeg","80X50X152X21-XS","Torque Bush","Matched existing product by Brand + Product Number; updated fields: visibleDescription, longDescription, application, vehicleModel, keywords, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, searchableText.","","assets/img/products/80X50X152X21-XS-6B8AD0D58BFA.jpeg","80X50X152X21-XS
TORQUE BUSH
DF KINLAND & AUMAN"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.46 PM.jpeg","712W41722-6032-XS","Cabin Bellow","Matched existing product by Brand + Product Number; updated fields: visibleDescription, longDescription, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, searchableText.","","assets/img/products/712W41722-6032-XS-E207E9DC72AB.jpeg","712W41722-6032 xs
CABIN BELLOW
HOWO T5 T7"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.47 PM (1).jpeg","85X53X130X25-XS","V Bar Bush","Matched existing product by Brand + Product Number; updated fields: visibleDescription, longDescription, specifications, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, source.syncedAt, searchableText.","","assets/img/products/85X53X130X25-XS-6D30E3CA1BF0.jpeg","85
53
25
130
V BAR BUSH 2 HOLE
HO\/VO
85X53X130X25-XS
HOWO"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.47 PM (2).jpeg","85X53X130X25-XS","V Bar Bush","Matched existing product by Brand + Product Number; updated fields: visibleDescription, longDescription, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, searchableText.","","assets/img/products/85X53X130X25-XS-09801040A427.jpeg","V BAR BUSH 2 HOLE
85X53X130X25-XS
HOWO"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.47 PM (3).jpeg","AZ-972-552-0278-XS","Rubber Base","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: 16-7KG.","assets/img/products/AZ-972-552-0278-XS-C0B24673246F-3.jpeg","L 220mm
L 239mm
HI 16mm
HI 21 mm
HI 155mm
AZ -972 552 0278-XS
RUBBER BASE REAR 6H HOWO (16.7KG)
6 HOLE
M17
4 HOLE
M24"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.47 PM.jpeg","2905010-D160-C-XS","Shock Absorber","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/2905010-D160-C-XS-7E4F32A6EC7E-4.jpeg","HI 50mm
il
ID 16mm
MADE 'N CHINA
HI IOOmm
2905010-D160/C-XS
FRT CHASIS ABSORBER
FAW J6"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.48 PM (1).jpeg","DZ-152-214-43020-XS","Shock Absorber","Matched existing product by Brand + Product Number; updated fields: visibleDescription, longDescription, specifications, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, source.syncedAt, searchableText.","","assets/img/products/DZ-152-214-43020-XS-7CE6696677FA.jpeg","DZ-152 214 43020-XS
REAR CABIN ABSORBER
SHACMAN"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.48 PM (2).jpeg","SKSB-1001","Torque Bush","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/SKSB-1001.jpeg","Tog 510M R
OO@O
53mm
M12
120mm
SKSB-IOOI
TORQUE BUS 4 HOLE CPII SKS
OD 85 HOLE 12M C-C 120 HI 53"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.48 PM.jpeg","DZ-152-214-43020-XS","Shock Absorber","Matched existing product by Brand + Product Number; updated fields: visibleDescription, longDescription, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, searchableText.","","assets/img/products/DZ-152-214-43020-XS-A0EC6F82B65A.jpeg","ID:20
245mm(9 518
275mm(10 718"")
OD:45
DZ-152 214 43020-XS
REAR CABIN ABSORBER
SHACMAN"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.49 PM (1).jpeg","WG-164-243-0283-XS","Shock Absorber","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/WG-164-243-0283-XS-4196E8454A53-4.jpeg","400mm
361 mm
40mm
ID 14mm
WG-164 243 0283-XS
CABIN ABSORBER FRT HOW0371 SWZIO
GOT SPG LONG 15 3/4"" ID 14
LONG 400M"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.49 PM (2).jpeg","DZ-142-514-30020-XS","Cabin Bellow","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: X3000.","assets/img/products/DZ-142-514-30020-XS-388C5230BDB8-3.jpeg","394mm
45mm
ID 14mm
M14
DZ-142 514 30020-XS
CABIN BELLOW FRT X3000 SHACMAN
1 BUSH 1 TING L 15.5"" 14 BTM M14"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.49 PM (3).jpeg","WG-166-444-0400-XS","Shock Absorber","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/WG-166-444-0400-XS-5B2EC7A53FA6-4.jpeg","482mm
434mm
45mm
ID 14mm
WG-166 444 0400-XS
REAR CABIN ABSORBER A7
GOT SPRING L 19"""
"Updated product","WhatsApp Image 2026-07-23 at 11.20.49 PM.jpeg","WG-164-244-0021-XS","Shock Absorber","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/WG-164-244-0021-XS-CA1D3DBF9C97-4.jpeg","292mm
242mm
45mm
ID 20mm
WG-164 244 0021-XS
CABIN ABSORBER REAR HOWO
ID 20M L 11 1/2"""
"Needs review","WhatsApp Image 2026-07-23 at 11.20.50 PM (1).jpeg","","Drive Shaft Hanger Assembly","No reliable product number candidate found.","","C:\Users\helon\OneDrive\Desktop\NAE-TRUCK\whatsapp-import\XIN-SENG\WhatsApp Image 2026-07-23 at 11.20.50 PM (1).jpeg","ID 70mm
DRIVER SHAFT HANGER
ASSEMBLY
oee@
HI 36mm
C-C 200mm
xs
LIS RUBBER ASSY CAMC
ID 70M L 215 SEAL 85X115X12 C-C 200
BRG HI 36
L/s RUBBER ASSY CAMC"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.50 PM (2).jpeg","WG-167143-0114-1-XS","Shock Absorber","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/WG-167143-0114-1-XS-78B448116774-2.jpeg","406mm
362mm
50mm
ID 14mm
WG-167143 0114/1-XS
FRT CABIN ABSORBER NJ7
ID14 L 16"""
"Updated product","WhatsApp Image 2026-07-23 at 11.20.50 PM (3).jpeg","WG-923-352-0010","Suspension Limit Block","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/WG-923-352-0010-E21D6745FCCB-3.jpeg","H-H 130mm
NASTIC smxs-A202S
M13
HI 33
65mm
WG-923 352 0010
REAR SPG LIMITED BLOCK HOWO
2H - M13 H-H 130 SQ SPG BUMPER"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.50 PM.jpeg","75X30X250-XS","Drive Shaft Hanger Assembly","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/75X30X250-XS.jpeg","ID 75mm
DRIVER SHAFT HANGER
ASSEMBLY
HI 30
C-C 250mm
xs
LIS RUBBER ASSY HOWO
ID 75M HOLE C-C 250MM
BRG H130
75X30X250 xs
L/s RUBBER ASSY HOWO"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.51 PM (1).jpeg","50A-05034-BQ-XS","Cabin Bellow","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/50A-05034-BQ-XS-3CBDA8909D1D-3.jpeg","438mm
55mm
ID umm
M14'
50A-05034-BQ-XS
REAR CABIN BELOW CAMC"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.51 PM (2).jpeg","70X20X220-XS","Drive Shaft Hanger Assembly","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/70X20X220-XS.jpeg","ID 70mm
Wiä115å11üRmanr
DRIVER SHAFT HANGER
ASSEMBLY
HI 20mm
C-C 220mm
L/s RUBBER ASSY HOWO
ID 70M HOLE C-C 220MM O/SEAL
85X115X12 BRG HI 20
70X20X220-xs"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.51 PM (3).jpeg","IOWLAM511-01020-XS","Engine Mounting","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/IOWLAM511-01020-XS-B44039CB8FFC-3.jpeg","C-C 96mm
MIO
M12
L 138mm
HI 41 mm
IOWLAM511-01020-XS
ENG MTG FRT
HANVAN G7"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.51 PM.jpeg","112X65X170X28-XS","Torque Bush","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/112X65X170X28-XS-BD88C5B29C30.jpeg","65mm
112mm
170mm
28mm
fifi
Tog 510N
ooeo
112X65X170X28-xs
TORQUE BUSH HOW070
( NEW MODEL )"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.52 PM (1).jpeg","70X36X220-XS","Drive Shaft Hanger Assembly","Matched existing product by Brand + Product Number; updated fields: visibleDescription, longDescription, specifications, specs, specification, keywords, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, source.syncedAt, searchableText.","","assets/img/products/70X36X220-XS-84BC89F6599E.jpeg","ID 70mm
DRIVER SHAFT HANGER
ASSEMBLY
ooe@
HI 36mm
C-C 220mm
xs
L/s RUBBER ASSY HOWO
ID 70M HOLE C-C 220MM O/SEAL
BRG HI 36
70X36X220 xs
85X115X12 BRG HI 36"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.52 PM (2).jpeg","85X77X152X21-XS","Torque Bush","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/85X77X152X21-XS-557F99FF0319.jpeg","77mm
- 85mm
152mm
Tog 510M R
OO@O
85X77X152X21-xs
TORQUE BUSH
RUBBER TYPE
M21"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.52 PM.jpeg","108X72X152X21-XS","Torque Bush","Matched existing product by Brand + Product Number; updated fields: number, productNumber, partNumber, name, productName, description, visibleDescription, longDescription, specifications, keywords, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, source.syncedAt, searchableText.","","assets/img/products/108X72X152X21-XS-4E1899C4CDD4.jpeg","72mm
'108mm
152mm
21 mm
TOß510NR
oe@o
108X72X152X21-xs
TORQUE BUSH"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.53 PM (1).jpeg","WG-164-243-0285-XS","Shock Absorber","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: WG-167144-0263-SAME, LONG-350M.","assets/img/products/WG-164-243-0285-XS-2007CB7C91D7-4.jpeg","12"" / 304mm
13 3/4"" / 348mm
40mm
ID 14mm
WG-164 243 0285-XS
CABIN ABSORBER FRT HOW0371 SWZIO
GOT SPG LONG 13 3/4"" ID 14
LONG 350M ( WG-167144 0263 same use)"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.53 PM (2).jpeg","1001060-71A-XS","Engine Mounting","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/1001060-71A-XS-ECF91F08F773-3.jpeg","M14
M18
c-c 100
1001060-71A-XS
REAR ENGINE MTG J6
c-c"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.53 PM (3).jpeg","DZ-152-214-40400-XS","Cabin Bellow","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: M3000.","assets/img/products/DZ-152-214-40400-XS-0C4B74E6802B-3.jpeg","12"" / 307mm
14 3/4
""/ 347mm
40
M14
DZ-152 214 40400-XS
CABIN BELLOW REAR 2 BUSH M3000
SHACMAN"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.53 PM.jpeg","90X64X152X21-XS","Torque Bush","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: F11HFIF.","assets/img/products/90X64X152X21-XS.jpeg","64mm
90m
152mm
Tog 510M R
00@0 ,
TORQUE BUSH SHACMAN
RUBBER TYPE
fß11HfiÉf
rog5JON cogE_
OO@O
90X64X152X21-xs"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.54 PM (1).jpeg","108X72X152X21-XS","Rubber Bush Assembly","Matched existing product by Brand + Product Number; updated fields: name, productName, description, visibleDescription, longDescription, keywords, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, searchableText.","","assets/img/products/108X72X152X21-XS-5A004AAC3676.jpeg","108
TORSION RUBBER CURE
oe@0Å
72
152
21
108 x 72 x 152 x 21-xs
TORQUE BUSH"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.54 PM (2).jpeg","AZ-166-443-0103-XS","Cabin Bellow","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/AZ-166-443-0103-XS-83038FE0473D-3.jpeg","16 1/2"" / 418mm
46
ID 20mm
M16
AZ-166 443 0103-XS
CABIN BELLOW FRONT HOWO A7
1 BUSH / 1 BOLT CONTINENTAL ID 20M"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.54 PM (3).jpeg","1991-0068-0066-XS","Stabilizer Bush","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/1991-0068-0066-XS-86A9845F7A2C-3.jpeg","OD 51
ID 35
OD 62
HI 28
1991 0068 0066-xs
REAR STAB BUSH BLUE HOWO
ROUND ID 35 OD 51/62 HI 28 1-IOHAN J7 BUSH
CABIN REAR ( BLUE COLOUR )"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.54 PM.jpeg","WG-168-059-0095-XS","Engine Mounting","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/WG-168-059-0095-XS-25E452521B60-3.jpeg","78
M12
ooeo
68
2H 9mm
HI 48
L 121
I-I-I-1 95
WG-168 059 0095-XS
FRT ENGINE MTG M12 HOWO
SQUARE SHAPE 121 X 78 X 48"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.55 PM (1).jpeg","95X69X152X21-XS","Rubber Bush Assembly","Matched existing product by Brand + Product Number; updated fields: number, productNumber, partNumber, specifications, source.syncedAt, searchableText.","","assets/img/products/95-X-69-X-152-X-21-XS.jpeg","95
TORSION RUBBER CORE
0000
69
152
21
95 x 69 x 152 x 21-xs
TORQUE BUS DF
RUBBER TYPE"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.55 PM (2).jpeg","88X53X110X19-XS","Rubber Bush Assembly","Matched existing product by Brand + Product Number; updated fields: number, productNumber, partNumber, specifications, source.syncedAt, searchableText.","","assets/img/products/88-X-53-X-110-X-19-XS.jpeg","88
TORSION RUBBER CORE
0090
53
110
19
88 x 53 x 110 x 19-xs
TORQUE BUSH
MAN"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.55 PM (3).jpeg","AZ-972-552-9213-XS","V Bar Bush","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/AZ-972-552-9213-XS-7983B51C85E6-3.jpeg","90
*BTJggfi
TORSION guBøER CORE
57
130
25
AZ-972 552 9213-XS
V BAR BUSH 2 HOLE HOWO
OD 90 HI 57 C-C 130 HOLE 25"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.55 PM.jpeg","95X57X152X21-XS","Torque Bush","Matched existing product by Brand + Product Number; updated fields: number, productNumber, partNumber, specifications, source.syncedAt, searchableText.","","assets/img/products/95-X-57-X-152-X-21-XS.jpeg","57
95
152
g ugBER CORE
0000
95 x 57 x 152 x 21-xs
TORQUE BUSH 95X57
21"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.56 PM (1).jpeg","90X73X152X21-XS","Torque Bush","Matched existing product by Brand + Product Number; updated fields: number, productNumber, partNumber, specifications, source.syncedAt, searchableText.","","assets/img/products/90-X-73-X-152-X-21-XS.jpeg","90
TORSION guBßER
73
152
90 x 73 x 152 x 21-xs
TORQUE BUSH HOWO
RUBBER
21"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.56 PM (2).jpeg","14A-2800-XS","Suspension Bush","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/14A-2800-XS-51001AD9ACA7-3.jpeg","ID 42
HI 112
14A 2800-XS
OD 85
OD 70
SUSPENSION BUSH BIG TRAILER ROR"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.56 PM (3).jpeg","14A-2760-XS","Suspension Bush","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/14A-2760-XS-59836BEFEE7F-3.jpeg","ID 32
HI 59
OD 56
46
14A 2760-XS
SUSPENSION BUSH SMALL TRAILLER ROR"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.56 PM.jpeg","DZ-912-595-25274-XS","Torque Rod Assembly","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: F3000-SHACMAN.","assets/img/products/DZ-912-595-25274-XS-51F50E59B52B-4.jpeg","152
3
M21
DZ-912 595 25274-XS
TORQUE ROD ASSY UPPER F3000 SHACMAN
PA80 PA46 ( 430MM/720MM = 17""/28 1/2"" )
BUSH 85x57x152x21"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.57 PM (1).jpeg","WG-992-552-2111-XS","Suspension Limit Block","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/WG-992-552-2111-XS-63E27A76CF86-3.jpeg","OD8
M12
HI 82
OD 97
WG-992 552 2111-xs
FRT LIMIT BLOCK HOWO T7H
FRT SUS BLOCK"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.57 PM (2).jpeg","81-4370400074-XS","Stabilizer Bush","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: 81-43704-0074-XS.","assets/img/products/81-43704-0074-XS-02E35C8B1138-3.jpeg","ID 45
OD 65
HI 50
81.43704.0074-xs
STAB BUSH SHACMAN
ID45 OD65 H150
XIN SHENG 7'
guggER
81.4370400074-xs"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.57 PM (3).jpeg","DIA-T24-LOW-XS","Brake Diaphragm","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/DIA-T24-LOW-XS-27AA1549969A-3.jpeg","OD 180
35
OD 130
DIA-T24-LOW XS
DIAPHRAGM T24 LOW"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.57 PM.jpeg","DIA-T24-HLGHT-XS","Brake Diaphragm","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/DIA-T24-HLGHT-XS-84A38292F8DB-3.jpeg","OD 181
OD 127
HI 47
DIA-T24-HlGHT XS
DIAPHRAGM T24 HIGHT"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.58 PM (1).jpeg","FM-1721-XS","Floor Mat","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/FM-1721-XS-9E86AF23D03A-3.jpeg","17""
FM-1721 XS
FLOOR MAT"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.58 PM (2).jpeg","52202-1260-XS","Cabin Mounting","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: HINO-700-E13C.","assets/img/products/52202-1260-XS-8E350A14CD00-3.jpeg","M8X1.25
52202-1260-xs
CABIN MTG
HINO 700 E13C"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.58 PM (3).jpeg","70X36X220-XS","Drive Shaft Hanger Assembly","Matched existing product by Brand + Product Number; updated fields: visibleDescription, longDescription, specs, specification, keywords, image, thumbnail, source.originalFile, source.originalPath, source.hash, source.ocrText, source.syncedAt, searchableText.","","assets/img/products/70X36X220-XS-561309DE2435.jpeg","HI 20
INNER ID 70
HI 36
DRIVER SHAFT HANGER
ASSEMBLY
c-c 220
70X36X220 xs
L/s RUBBER ASSY HOWO
ID 70M HOLE C-C 220MM O/SEAL 85X115X12
BRG HI 36"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.58 PM.jpeg","IOA52D-01C60-XS","Engine Mounting","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: IOA52D-01060-XS.","assets/img/products/IOA52D-01C60-XS-C337E6094055-3.jpeg","H-H 225mm
110mm
H-H 50mm
414 ID 17mm
214 ID 21mm
IOA52D-01C60-XS
REAR ENG MTG CAMC 1--108
21-1 ID 21mm
4fe9Fh.
IOA52D-01060-XS"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.59 PM (1).jpeg","A-3299-XS","Suspension Bush","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/A-3299-XS-B2CCE5D941C6-3.jpeg","OD 65
ID 28
A-3299-XS
SUS BUSH 65M 28X65 ROUND
FUWA H158
FUWA 1-1158"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.59 PM (2).jpeg","52201-E0030-XS","Cabin Bush Kit","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","Alternate product/OE numbers detected and stored for search: SERIES-E13C.","assets/img/products/52201-E0030-XS-45E22FE2A3A4-3.jpeg","PIPE LONG
73mm
OD 26
OD 66
ID 16
52201 —E0030
52201-E0030-xs
CABIN BUSH KIT 700 SERIES E13C
BUSH ID 26 OD 66 HI 50
PIPE ID 16 OD 26 L/3"
"Updated product","WhatsApp Image 2026-07-23 at 11.20.59 PM.jpeg","WG-167-144-0312-XS","Cabin Bellow","Matched existing product by Brand + Product Number; updated fields: specifications, source.syncedAt, searchableText.","","assets/img/products/WG-167-144-0312-XS-EF0D69AD39B5-3.jpeg","C-C 14 1/2"" 1368mm
L 407mm
OD 45
ID 14mm
iiiBAG
wc-167 144 0312-xs
REAR CABIN BELLOW HOHA NJ17
2 BUS ID 14 LONG 16"""
